2024-04-25 00:09:26.021 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/database/migrations)
2024-04-25 00:30:24.611 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:31:12.780 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:32:28.725 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:32:44.123 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:33:18.104 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:34:13.772 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:35:08.400 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:35:14.697 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:35:37.673 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:35:42.174 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:35:47.030 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:36:12.180 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:36:37.143 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:36:42.787 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:36:49.480 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:37:12.269 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:37:50.499 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:37:56.393 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:38:22.794 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:38:39.226 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:39:37.382 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:39:49.702 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:40:05.836 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:40:07.755 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:40:12.664 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:41:56.534 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:42:47.075 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:44:26.603 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:44:47.055 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:45:19.085 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:45:24.213 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:45:29.313 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:45:40.586 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:45:48.995 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:46:24.790 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:46:32.133 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:46:43.481 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:46:47.793 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:46:55.312 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:47:09.172 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:48:19.502 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:48:57.645 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:49:46.875 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 00:50:55.247 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/app/Http/Controllers)
2024-04-25 00:51:38.715 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:51:44.704 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:53:19.505 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:53:20.348 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:54:38.192 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:54:53.249 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:55:29.585 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:55:30.846 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:57:15.021 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:58:27.248 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 00:58:28.501 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:58:37.628 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 00:59:15.856 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:01:08.658 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/database/migrations)
2024-04-25 01:01:21.722 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:01:47.332 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/database/migrations)
2024-04-25 01:03:14.945 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/database/migrations)
2024-04-25 01:03:15.824 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/app/Http/Controllers)
2024-04-25 01:03:16.751 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:04:49.317 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/database/migrations)
2024-04-25 01:04:56.181 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:14:31.968 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:17:44.698 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:17:59.999 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:18:30.334 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/database/migrations)
2024-04-25 01:18:35.421 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:20:27.179 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:21:02.601 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 01:21:08.853 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:22:37.324 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:22:39.064 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:23:07.868 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:23:12.309 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:23:16.073 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:23:18.267 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:23:37.438 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:24:30.921 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:24:32.013 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:24:33.354 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:24:42.558 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:24:46.621 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:25:44.301 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:26:24.001 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:27:50.775 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js)
2024-04-25 01:27:52.906 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:28:21.971 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:28:38.978 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:32:38.830 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js/plugins-init)
2024-04-25 01:32:46.001 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/public/js)
2024-04-25 01:33:01.091 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/layouts)
2024-04-25 01:34:45.386 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.from.scan.CurrentPathScanner - [client:400205]scan file in current open file directory(F:/system/client/smiletech_appointment_system/resources/views/admin)
2024-04-25 22:36:49.572 [main] INFO  com.rs.mv.mvvs.Startup - [LSP:100101]ROCKET MV BASIC EXTENSION to start
2024-04-25 22:36:49.590 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100102]start pip server
2024-04-25 22:36:49.682 [main] INFO  com.rs.mv.mvvs.lsp.server.BasicLanguageServerLauncher - [LSP:100103]ROCKET MV BASIC EXTENSION start successful
2024-04-25 22:36:49.732 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:200101]load all workspace folders start
2024-04-25 22:36:49.733 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:20010201]root uri: file:///f%3A/system/client/smiletech_appointment_system
2024-04-25 22:36:49.733 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200103]workspace contains workspace folder: file:///f%3A/system/client/smiletech_appointment_system
2024-04-25 22:36:49.750 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.handler.FolderHandler - [workspace:200104]workspace folder will be cached: file:///f%3A/system/client/smiletech_appointment_system
2024-04-25 22:36:49.752 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010101]config load start
2024-04-25 22:36:49.752 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010102]project config path is : F:/system/client/smiletech_appointment_system/.rmv/config
2024-04-25 22:36:49.752 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010103]resource config path is : /
2024-04-25 22:36:49.753 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010104]user config path is : C:/Users/Admin
2024-04-25 22:36:49.822 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.Config - [framework:30010105]config load end
2024-04-25 22:36:49.824 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020101]documentation load start
2024-04-25 22:36:49.825 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.SystemDocReader - [framework:30020102]system documentation path: /documentation/UNIVERSE/
2024-04-25 22:36:49.826 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.ProjectDocReader - [framework:30020103]project documentation brief file: F:\system\client\smiletech_appointment_system\.rmv\documentation\UNIVERSE\custom.json
2024-04-25 22:36:49.828 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.reader.UserDocReader - [framework:30020104]user documentation brief file: C:\Users\Admin\documentation\UNIVERSE\custom.json
2024-04-25 22:36:49.919 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.documentation.BasicDocumentation - [framework:30020105]documentation load end
2024-04-25 22:36:49.922 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030101]convertors for folder(F:/system/client/smiletech_appointment_system) load start
2024-04-25 22:36:49.948 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030102]comment convertor load finish
2024-04-25 22:36:50.122 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030103]keyword convertor load finish
2024-04-25 22:36:50.125 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030104]operator convertor load finish
2024-04-25 22:36:50.125 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030105]function name convertor load finish
2024-04-25 22:36:50.126 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030106]atVariable convertor load finish
2024-04-25 22:36:50.126 [pool-3-thread-1] INFO  com.rs.mv.mvvs.common.convertor.ConvertorManager - [framework:30030107]convertors for folder(F:/system/client/smiletech_appointment_system) load end
2024-04-25 22:36:50.128 [pool-3-thread-1] INFO  com.rs.mv.mvvs.rmv.config.CapabilityConfig - [framework:30010301]capabilities file(F:/system/client/smiletech_appointment_system/config/capability) doesn't exist or read error, default config will take effect
2024-04-25 22:36:50.128 [pool-3-thread-1] INFO  com.rs.mv.mvvs.instance.workspace.WorkspaceManager - [workspace:200105]load all workspace folders successful
2024-04-25 22:36:50.129 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.AccountManager - [client:40010101]load account manager start
2024-04-25 22:36:50.139 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.handler.CacheAccountHandler - [client:40010102]load cache account: 
2024-04-25 22:36:50.141 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.account.handler.ExternalAccountHandler - [client:40010103]load external account: 
2024-04-25 22:37:02.722 [pool-3-thread-1] INFO  com.rs.mv.mvvs.client.catalog.manager.U2CatalogManager - [client:400203]cache file auto update thread launch in smiletech_appointment_system account
